1,Chiefs take down Ravens as hunt for 3rd straight Super Bowl starts off on right foot,Chiefs take down Ravens as hunt for 3rd straight Super Bowl starts off on right foot
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_49a10bb50eb4fb652856c1ddbdaf9a92.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_65b108d079bc7cc2ea24911a1a5f899c.jpg
,Xavier Worthy runs for touchdown,Lamar Jackson runs on field
2,Chiefs take down Ravens as hunt for 3rd straight Super Bowl starts off on right foot,Chiefs take down Ravens as hunt for 3rd straight Super Bowl starts off on right foot
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_49a10bb50eb4fb652856c1ddbdaf9a92.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_54f49972c3469149165410d7f50c3e0b.jpg
,Xavier Worthy runs for touchdown,Kansas City Chiefs starting quarterback Patrick Mahomes (15) drops back to pass during the first half against the Baltimore Ravens at GEHA Field at Arrowhead Stadium.
3,Chiefs take down Ravens as hunt for 3rd straight Super Bowl starts off on right foot,Brett Favre reveals sobering conversation he had with 'Concussion' movie doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_49a10bb50eb4fb652856c1ddbdaf9a92.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_8608805cafe893480e072672e08e13f7.jpg
,Xavier Worthy runs for touchdown,Brett Favre talks concussions he suffered during NFL career
4,Chiefs take down Ravens as hunt for 3rd straight Super Bowl starts off on right foot,Brett Favre reveals sobering conversation he had with 'Concussion' movie doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_49a10bb50eb4fb652856c1ddbdaf9a92.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/sports/image_e3afc84a33390a43ebdad71224a8e27a.jpg
,Xavier Worthy runs for touchdown,Brett Favre in 2004 with Packers
5,Chiefs take down Ravens as hunt for 3rd straight Super Bowl starts off on right foot,Brett Favre reveals sobering conversation he had with 'Concussion' movie doctor
