1,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Scientist calls for Americans to cut off air conditioning in summer claiming it causes global warming
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_2_1.jpg
,Are solar panels the solution to Americas energy issues?,Climate activists in London spray-paint private jets orange
2,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Scientist calls for Americans to cut off air conditioning in summer claiming it causes global warming
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_2_2.jpg
,Are solar panels the solution to Americas energy issues?,Air conditioner
3,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Scientist calls for Americans to cut off air conditioning in summer claiming it causes global warming
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_2_3.jpg
,Are solar panels the solution to Americas energy issues?,Air conditioning hot summer
4,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_1.jpg
,Are solar panels the solution to Americas energy issues?,New government study finds harmful chemicals in Americans' tap water
5,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_2.jpg
,Are solar panels the solution to Americas energy issues?,Woman filling tap water
6,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_3.jpg
,Are solar panels the solution to Americas energy issues?,Tap water
7,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_4.jpg
,Are solar panels the solution to Americas energy issues?,Woman drinking water
8,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_5.jpg
,Are solar panels the solution to Americas energy issues?,Water filtration system
9,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_6.jpg
,Are solar panels the solution to Americas energy issues?,Water filter pitcher
10,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_7.jpg
,Are solar panels the solution to Americas energy issues?,Child drinking water
11,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_8.jpg
,Are solar panels the solution to Americas energy issues?,Happy beautiful young woman drinking water
12,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',‘Is it safe to drink tap water?’: Ask a doctor
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_3_9.jpg
,Are solar panels the solution to Americas energy issues?,Woman clutching her stomach
13,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Valley fever outbreak reported after California music festival as health officials cite 'hotspot'
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_4_2.jpg
,Are solar panels the solution to Americas energy issues?,People dancing at outdoor music festival
14,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Valley fever outbreak reported after California music festival as health officials cite 'hotspot'
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_4_3.jpg
,Are solar panels the solution to Americas energy issues?,woman in bed coughing
15,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Valley fever outbreak reported after California music festival as health officials cite 'hotspot'
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_4_4.jpg
,Are solar panels the solution to Americas energy issues?,Doctor with needle
16,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Valley fever outbreak reported after California music festival as health officials cite 'hotspot'
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_4_5.jpg
,Are solar panels the solution to Americas energy issues?,San Francisco homelessness
17,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Valley fever outbreak reported after California music festival as health officials cite 'hotspot'
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_4_6.jpg
,Are solar panels the solution to Americas energy issues?,Construction digging
18,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Valley fever outbreak reported after California music festival as health officials cite 'hotspot'
,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_1_1.jpg,https://raw.githubusercontent.com/ayainfida/news-scrapper/main/output/images/www.foxnews.com/Environment/image_4_7.jpg
,Are solar panels the solution to Americas energy issues?,Prescription meds spilled out of container
19,California desert towns protest cutting down ancient trees for solar energy project: 'Irreplaceable',Valley fever outbreak reported after California music festival as health officials cite 'hotspot'
